id,seat,area,incumbent,conservative,labour,libdems,ukip,green,snp,plaidcymru,other,sinnfein,sdlp,uu,dup,alliance,change,party,majority,majority2010
195,"East Kilbride, Strathaven and Lesmahagow",scotland,labour,11.02,30.83,1.69,1.52,0.44,53.79,0.0,0.72,0.0,0.0,0.0,0.0,0.0,yes,snp,22.96,28.47
351,Makerfield,northwestengland,labour,17.78,51.58,2.66,15.1,2.04,0.0,0.0,10.83,0.0,0.0,0.0,0.0,0.0,no,labour,33.8,28.53
548,Stoke-on-Trent Central,westmidlands,labour,23.96,43.67,6.47,16.1,2.09,0.0,0.0,7.7,0.0,0.0,0.0,0.0,0.0,no,labour,19.71,17.14
264,Harborough,eastmidlands,conservative,55.36,14.12,12.47,13.98,3.37,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,no,conservative,41.24,17.83
643,Workington,northwestengland,labour,31.02,47.8,1.89,14.93,3.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,no,labour,16.78,11.65
212,Elmet and Rothwell,yorkshireandthehumber,conservative,42.14,36.65,2.66,14.09,3.95,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,no,conservative,5.48,8.1
206,Edinburgh North and Leith,scotland,labour,14.63,22.88,20.56,1.48,4.37,34.09,0.0,2.0,0.0,0.0,0.0,0.0,0.0,yes,snp,11.21,3.64
150,Copeland,northwestengland,labour,35.32,50.11,1.48,11.06,1.44,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,no,labour,14.8,8.96
550,Stoke-on-Trent South,westmidlands,labour,31.47,42.89,2.67,14.01,1.84,0.0,0.0,7.12,0.0,0.0,0.0,0.0,0.0,no,labour,11.42,10.36
499,Shrewsbury and Atcham,westmidlands,conservative,47.56,21.67,10.56,15.91,3.97,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,no,conservative,25.89,14.98
320,Leeds Central,yorkshireandthehumber,labour,18.31,50.52,4.8,18.05,5.16,0.0,0.0,3.15,0.0,0.0,0.0,0.0,0.0,no,labour,32.21,28.47
635,Wythenshawe and Sale East,northwestengland,labour,26.06,51.72,7.16,10.28,3.45,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,no,labour,25.66,37.54
243,Glasgow South,scotland,labour,9.83,31.57,2.83,1.41,2.04,50.01,0.0,2.32,0.0,0.0,0.0,0.0,0.0,yes,snp,18.44,31.57
417,North West Cambridgeshire,eastofengland,conservative,55.78,19.28,7.01,14.32,3.25,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,no,conservative,36.5,28.61
495,Sheffield Heeley,yorkshireandthehumber,labour,17.15,47.82,10.7,16.97,6.41,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,no,labour,30.67,14.21
463,Reigate,southeastengland,conservative,53.98,12.23,8.5,17.02,6.69,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,no,conservative,36.96,27.19
209,Edinburgh West,scotland,libdems,20.41,12.94,24.56,1.32,3.91,36.82,0.0,0.03,0.0,0.0,0.0,0.0,0.0,yes,snp,12.26,8.19
433,Old Bexley and Sidcup,london,conservative,52.49,22.29,2.92,16.69,2.66,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,no,conservative,30.2,34.86
157,Croydon Central,london,conservative,41.2,38.93,1.91,8.3,3.91,0.0,0.0,5.75,0.0,0.0,0.0,0.0,0.0,no,conservative,2.27,5.8
344,Louth and Horncastle,eastmidlands,conservative,57.19,19.42,6.72,13.19,1.57,0.0,0.0,1.91,0.0,0.0,0.0,0.0,0.0,no,conservative,37.77,27.47
71,Bosworth,eastmidlands,conservative,47.93,17.27,13.69,17.23,2.43,0.0,0.0,1.45,0.0,0.0,0.0,0.0,0.0,no,conservative,30.66,9.27
129,Chelsea and Fulham,london,conservative,64.6,23.79,3.89,4.09,3.34,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,no,conservative,40.8,41.96
339,"Liverpool, Wavertree",northwestengland,labour,7.34,60.21,15.24,11.98,5.02,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,no,labour,44.97,18.9
481,Rutherglen and Hamilton West,scotland,labour,8.63,41.11,3.18,1.73,0.5,44.82,0.0,0.03,0.0,0.0,0.0,0.0,0.0,yes,snp,3.72,44.7
256,Hackney North and Stoke Newington,london,labour,14.73,63.45,8.8,2.51,10.21,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,no,labour,48.72,31.11
125,Charnwood,eastmidlands,conservative,56.77,21.77,6.19,11.37,2.47,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,no,conservative,35.0,28.07
393,Newton Abbot,southwestengland,conservative,48.89,8.44,19.97,16.57,6.08,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,no,conservative,28.93,1.08
200,East Worthing and Shoreham,southeastengland,conservative,56.04,19.96,9.54,11.14,3.04,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,no,conservative,36.07,22.95
138,Christchurch,southwestengland,conservative,66.2,12.13,9.2,10.09,2.31,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,no,conservative,54.06,31.18
576,Tonbridge and Malling,southeastengland,conservative,58.83,13.63,6.29,16.42,3.95,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,no,conservative,42.41,35.43
512,South East Cambridgeshire,eastofengland,conservative,57.14,9.84,19.32,10.44,2.98,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,no,conservative,37.83,10.32
224,Faversham and Mid Kent,southeastengland,conservative,57.96,17.86,4.69,15.57,2.82,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,no,conservative,40.11,36.58
173,Don Valley,yorkshireandthehumber,labour,29.72,43.43,3.46,17.14,1.7,0.0,0.0,4.54,0.0,0.0,0.0,0.0,0.0,no,labour,13.71,8.28
50,Birmingham Hodge Hill,westmidlands,labour,13.5,57.57,10.46,12.65,3.57,0.0,0.0,2.26,0.0,0.0,0.0,0.0,0.0,no,labour,44.07,24.26
242,Glasgow North West,scotland,labour,8.91,35.28,5.66,1.62,2.39,43.63,0.0,2.51,0.0,0.0,0.0,0.0,0.0,yes,snp,8.35,38.25
139,Cities of London and Westminster,london,conservative,51.77,25.82,5.98,9.03,7.21,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,no,conservative,25.95,29.99
582,Tottenham,london,labour,15.19,68.52,4.75,4.01,6.01,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,no,labour,53.34,41.61
606,Wealden,southeastengland,conservative,58.04,10.64,8.32,17.98,4.99,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,no,conservative,40.06,31.25
490,Selby and Ainsty,yorkshireandthehumber,conservative,51.03,29.37,3.72,13.38,1.93,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,no,conservative,21.66,23.71
314,Kingswood,southwestengland,conservative,42.89,35.38,2.72,12.36,4.07,0.0,0.0,2.57,0.0,0.0,0.0,0.0,0.0,no,conservative,7.51,5.1
355,"Manchester, Withington",northwestengland,libdems,10.39,44.07,26.55,11.53,7.39,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,yes,labour,17.52,4.21
79,Brecon and Radnorshire,wales,libdems,38.36,11.08,30.76,13.33,3.31,0.0,2.99,0.17,0.0,0.0,0.0,0.0,0.0,yes,conservative,7.6,9.65
461,Redcar,northeastengland,libdems,15.94,37.87,28.08,15.17,2.34,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,yes,labour,9.79,12.43
5,Airdrie and Shotts,scotland,labour,7.06,35.32,1.14,1.81,0.81,53.65,0.0,0.21,0.0,0.0,0.0,0.0,0.0,yes,snp,18.33,34.61
530,Southampton Itchen,southeastengland,labour,36.57,38.79,5.53,13.39,5.67,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,no,labour,2.23,0.43
291,Hove,southeastengland,conservative,42.47,37.3,7.42,7.03,5.76,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,no,conservative,5.17,3.75
372,Mitcham and Morden,london,labour,24.6,62.85,1.71,7.65,2.31,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,no,labour,38.25,31.2
123,Central Suffolk and North Ipswich,eastofengland,conservative,54.02,17.76,8.56,14.27,5.25,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,no,conservative,36.26,25.81
477,Rugby,westmidlands,conservative,45.19,30.79,4.35,15.75,3.52,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,no,conservative,14.4,12.64
20,Banbury,southeastengland,conservative,54.01,20.2,5.16,14.87,5.43,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,no,conservative,33.81,32.41
44,Bexhill and Battle,southeastengland,conservative,52.9,12.99,9.36,14.9,3.57,0.0,0.0,6.29,0.0,0.0,0.0,0.0,0.0,no,conservative,38.0,23.6
275,Hemel Hempstead,eastofengland,conservative,56.02,23.71,7.44,9.44,2.41,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,no,conservative,32.31,27.1
588,Uxbridge and South Ruislip,london,conservative,51.56,28.99,6.2,9.27,2.44,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,no,conservative,22.56,24.88
280,Hertford and Stortford,eastofengland,conservative,58.93,15.78,9.32,12.05,3.25,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,no,conservative,43.15,27.88
158,Croydon North,london,labour,23.41,62.09,2.36,8.03,3.79,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,no,labour,38.69,47.87
511,South Down,northernireland,sdlp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,30.47,47.98,6.78,9.34,2.52,no,sdlp,17.51,19.75
445,Perth and North Perthshire,scotland,snp,23.11,4.45,2.65,1.19,0.67,67.81,0.0,0.14,0.0,0.0,0.0,0.0,0.0,no,snp,44.7,9.07
185,Dwyfor Meirionnydd,wales,plaidcymru,23.17,14.24,1.82,10.96,2.56,0.0,45.58,1.69,0.0,0.0,0.0,0.0,0.0,no,plaidcymru,22.41,22.03
142,Clacton,eastofengland,ukip,34.68,19.98,1.38,38.99,3.11,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,no,ukip,4.3,35.1
184,Dunfermline and West Fife,scotland,labour,6.39,31.53,22.38,1.62,0.99,37.06,0.0,0.03,0.0,0.0,0.0,0.0,0.0,yes,snp,5.53,11.18
66,Bolton North East,northwestengland,labour,33.37,48.02,1.81,14.73,2.02,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,no,labour,14.66,9.44
453,Portsmouth South,southeastengland,other,36.24,16.43,24.12,15.3,5.56,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,yes,conservative,12.13,12.6
560,Surrey Heath,southeastengland,conservative,64.61,12.35,9.58,10.83,2.61,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,no,conservative,52.26,31.81
328,Leigh,northwestengland,labour,20.39,53.59,4.14,15.16,2.04,0.0,0.0,4.67,0.0,0.0,0.0,0.0,0.0,no,labour,33.2,27.09
290,Houghton and Sunderland South,northeastengland,labour,22.0,51.74,1.99,17.24,2.85,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,no,labour,29.74,28.91
559,Sunderland Central,northeastengland,labour,30.61,47.46,2.43,16.16,2.69,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,no,labour,16.85,15.84
294,Hyndburn,northwestengland,labour,32.14,44.91,1.7,15.4,1.78,0.0,0.0,4.07,0.0,0.0,0.0,0.0,0.0,no,labour,12.77,7.24
84,Bridgend,wales,labour,32.71,38.26,8.3,11.74,1.73,0.0,6.75,0.51,0.0,0.0,0.0,0.0,0.0,no,labour,5.55,5.9
621,West Worcestershire,westmidlands,conservative,56.52,7.97,17.62,13.52,4.34,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,no,conservative,38.89,12.49
64,Bognor Regis and Littlehampton,southeastengland,conservative,49.39,14.14,6.45,23.63,3.53,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,no,conservative,25.77,27.88
475,Rother Valley,yorkshireandthehumber,labour,28.26,46.28,3.67,17.84,1.6,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,no,labour,18.03,12.55
566,Tatton,northwestengland,conservative,54.79,20.09,6.44,13.79,3.04,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,no,conservative,34.7,32.03
197,East Lothian,scotland,labour,18.27,27.28,6.43,1.7,1.51,44.55,0.0,0.27,0.0,0.0,0.0,0.0,0.0,yes,snp,17.27,24.93
600,Warrington North,northwestengland,labour,28.13,48.68,5.26,14.86,2.55,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,no,labour,20.55,15.32
529,South West Wiltshire,southwestengland,conservative,57.1,13.09,11.65,12.78,4.8,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,no,conservative,44.01,21.15
358,Meriden,westmidlands,conservative,53.93,21.11,3.44,16.06,3.96,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,no,conservative,32.82,31.16
510,South Dorset,southwestengland,conservative,46.12,29.78,3.79,15.03,5.06,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,no,conservative,16.34,14.79
241,Glasgow North East,scotland,labour,4.44,46.76,1.18,1.84,2.8,40.86,0.0,2.12,0.0,0.0,0.0,0.0,0.0,no,labour,5.9,54.21
286,Holborn and St. Pancras,london,labour,21.98,57.49,12.51,4.19,3.54,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,no,labour,35.51,18.19
501,Skipton and Ripon,yorkshireandthehumber,conservative,51.48,12.34,12.91,18.83,3.95,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,no,conservative,32.65,18.18
644,Worsley and Eccles South,northwestengland,labour,30.84,46.76,3.1,15.63,3.21,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,no,labour,15.92,10.4
304,Jarrow,northeastengland,labour,21.42,55.83,2.94,15.94,2.63,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,no,labour,34.4,33.28
567,Taunton Deane,southwestengland,libdems,45.11,6.35,29.91,13.27,5.33,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,yes,conservative,15.2,6.87
153,Coventry North West,westmidlands,labour,31.65,46.07,3.85,13.22,3.56,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,no,labour,14.42,13.51
440,Paisley and Renfrewshire North,scotland,labour,12.87,33.79,2.09,1.53,0.88,48.58,0.0,0.27,0.0,0.0,0.0,0.0,0.0,yes,snp,14.79,34.96
233,Gainsborough,eastmidlands,conservative,54.65,16.91,10.11,15.34,2.53,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,no,conservative,37.75,21.44
105,"Caithness, Sutherland and Easter Ross",scotland,libdems,10.82,10.45,28.04,2.18,1.72,46.53,0.0,0.26,0.0,0.0,0.0,0.0,0.0,yes,snp,18.49,16.78
380,Na h-Eileanan an Iar,scotland,snp,2.88,14.21,0.92,0.93,0.5,75.57,0.0,5.0,0.0,0.0,0.0,0.0,0.0,no,snp,61.36,12.81
348,Macclesfield,northwestengland,conservative,49.92,24.47,7.5,13.41,2.95,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,no,conservative,25.45,23.89
337,"Liverpool, Riverside",northwestengland,labour,10.61,65.55,7.19,11.54,4.83,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,no,labour,54.02,36.53
521,South Suffolk,eastofengland,conservative,52.57,16.34,12.94,14.31,3.81,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,no,conservative,36.23,16.9
219,Erith and Thamesmead,london,labour,29.11,48.35,1.65,13.56,3.61,0.0,0.0,3.71,0.0,0.0,0.0,0.0,0.0,no,labour,19.24,13.43
518,South Ribble,northwestengland,conservative,43.34,35.98,1.92,16.0,2.48,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,no,conservative,7.36,10.79
460,Reading West,southeastengland,conservative,44.87,31.51,4.84,12.01,5.85,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,no,conservative,13.36,12.63
580,Torridge and West Devon,southwestengland,conservative,50.53,6.4,18.32,16.98,6.81,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,no,conservative,32.21,5.35
429,Nottingham South,eastmidlands,labour,36.43,40.78,7.26,10.82,4.27,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,no,labour,4.35,4.34
615,West Dorset,southwestengland,conservative,52.86,7.94,18.64,13.66,6.86,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,no,conservative,34.22,6.84
450,Poole,southwestengland,conservative,50.43,13.76,11.61,17.44,4.61,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,no,conservative,32.99,15.9
73,Bournemouth West,southwestengland,conservative,51.65,17.0,12.93,13.26,4.4,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,no,conservative,34.65,13.4
111,Canterbury,southeastengland,conservative,50.21,18.61,14.01,11.36,5.76,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,no,conservative,31.6,12.29
622,Westminster North,london,labour,37.56,49.94,2.26,4.66,5.33,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,no,labour,12.38,5.37
420,North West Leicestershire,eastmidlands,conservative,48.54,30.94,2.78,13.79,2.22,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,no,conservative,17.6,14.46
525,South West Devon,southwestengland,conservative,62.59,14.38,7.86,9.51,5.6,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,no,conservative,48.22,31.84
421,North West Norfolk,eastofengland,conservative,56.27,14.49,7.1,18.66,2.56,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,no,conservative,37.61,30.98
101,Bury North,northwestengland,conservative,40.67,38.45,3.28,13.67,2.59,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.0,no,conservative,2.22,4.99
7,Aldridge-Brownhills,westmidlands,conservative,59.34,19.75,3.17,15.82,1.79,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,no,conservative,39.59,39.51
375,Montgomeryshire,wales,conservative,46.07,7.49,19.1,14.39,3.57,0.0,9.07,0.32,0.0,0.0,0.0,0.0,0.0,no,conservative,26.96,3.5
538,St. Helens South and Whiston,northwestengland,labour,17.89,60.59,6.95,11.15,2.18,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,no,labour,42.7,30.65
455,Preston,northwestengland,labour,19.47,49.54,7.35,19.42,4.06,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,no,labour,30.07,23.79
81,Brent North,london,labour,31.83,54.87,4.24,4.32,4.37,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,no,labour,23.04,15.35
415,North Tyneside,northeastengland,labour,19.36,53.18,5.79,16.89,4.01,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,no,labour,33.82,27.76
406,North East Hampshire,southeastengland,conservative,64.87,11.36,8.67,11.24,3.83,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,no,conservative,53.51,35.13
47,Birmingham Edgbaston,westmidlands,labour,39.2,42.64,2.26,12.0,3.38,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,no,labour,3.44,3.06
199,East Surrey,southeastengland,conservative,62.87,10.86,9.46,12.89,3.15,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,no,conservative,49.98,30.88
444,Penrith and The Border,northwestengland,conservative,60.02,17.27,11.91,7.96,2.44,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,no,conservative,42.75,24.93
471,Romford,london,conservative,49.87,20.76,1.51,22.44,2.69,0.0,0.0,2.74,0.0,0.0,0.0,0.0,0.0,no,conservative,27.43,36.48
484,Salford and Eccles,northwestengland,labour,20.01,45.47,9.32,16.36,3.36,0.0,0.0,5.49,0.0,0.0,0.0,0.0,0.0,no,labour,25.46,13.78
639,Wolverhampton South East,westmidlands,labour,30.26,50.01,2.4,15.05,2.14,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,no,labour,19.75,19
42,Bethnal Green and Bow,london,labour,14.39,51.51,6.24,5.37,7.61,0.0,0.0,14.88,0.0,0.0,0.0,0.0,0.0,no,labour,36.63,22.82
166,Delyn,wales,labour,34.61,39.97,3.28,14.66,1.8,0.0,5.35,0.33,0.0,0.0,0.0,0.0,0.0,no,labour,5.36,6.14
223,Fareham,southeastengland,conservative,56.37,15.25,7.13,16.43,4.35,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,no,conservative,39.94,31.45
121,Central Ayrshire,scotland,labour,18.27,28.72,2.96,1.08,0.41,48.42,0.0,0.14,0.0,0.0,0.0,0.0,0.0,yes,snp,19.7,27.34
278,Henley,southeastengland,conservative,58.16,12.11,8.14,13.85,6.71,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,no,conservative,44.31,30.99
13,Argyll and Bute,scotland,libdems,20.56,9.16,20.7,1.84,1.2,45.76,0.0,0.78,0.0,0.0,0.0,0.0,0.0,yes,snp,25.06,7.59
300,Isle of Wight,southeastengland,conservative,48.66,12.77,12.25,17.24,5.49,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,no,conservative,31.42,14.98
151,Corby,eastmidlands,labour,37.39,37.3,1.8,20.09,2.83,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,yes,conservative,0.1,21.84
35,Belfast East,northernireland,alliance,0.0,0.0,0.0,0.0,2.24,0.0,0.0,4.04,1.98,0.0,0.0,50.79,40.94,yes,dup,9.85,4.45
237,Gillingham and Rainham,southeastengland,conservative,49.53,29.73,3.92,11.6,2.51,0.0,0.0,2.71,0.0,0.0,0.0,0.0,0.0,no,conservative,19.8,18.55
303,Islwyn,wales,labour,14.27,48.08,1.49,14.7,1.97,0.0,13.39,6.1,0.0,0.0,0.0,0.0,0.0,no,labour,33.37,35.21
91,Bristol South,southwestengland,labour,26.12,42.89,11.02,6.32,9.44,0.0,0.0,4.21,0.0,0.0,0.0,0.0,0.0,no,labour,16.77,9.79
179,Dulwich and West Norwood,london,labour,22.94,55.75,11.42,3.95,5.91,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,no,labour,32.81,19.42
334,Lichfield,westmidlands,conservative,56.16,20.32,4.9,16.25,2.35,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,no,conservative,35.84,34.29
49,Birmingham Hall Green,westmidlands,labour,18.23,39.14,8.82,12.31,3.47,0.0,0.0,18.03,0.0,0.0,0.0,0.0,0.0,no,labour,20.9,7.8
99,Burnley,northwestengland,libdems,16.76,37.3,21.71,13.88,1.72,0.0,0.0,8.62,0.0,0.0,0.0,0.0,0.0,yes,labour,15.6,4.34
609,Wells,southwestengland,libdems,46.17,9.14,26.63,13.24,3.47,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,yes,conservative,19.55,1.43
612,West Aberdeenshire and Kincardine,scotland,libdems,26.82,3.51,26.33,1.52,0.68,40.98,0.0,0.16,0.0,0.0,0.0,0.0,0.0,yes,snp,14.17,8.15
127,Cheadle,northwestengland,libdems,41.7,12.44,30.61,13.29,1.93,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,yes,conservative,11.09,6.23
526,South West Hertfordshire,eastofengland,conservative,55.1,12.4,9.65,17.77,4.26,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,no,conservative,37.33,26.29
389,Newcastle-under-Lyme,westmidlands,labour,33.3,36.97,4.48,21.49,3.73,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,no,labour,3.68,3.59
239,Glasgow East,scotland,labour,3.31,36.9,0.69,1.54,2.32,53.95,0.0,1.28,0.0,0.0,0.0,0.0,0.0,yes,snp,17.05,36.81
327,Leicester West,eastmidlands,labour,31.53,43.73,7.31,10.87,3.83,0.0,0.0,2.74,0.0,0.0,0.0,0.0,0.0,no,labour,12.2,11.21
608,Wellingborough,eastmidlands,conservative,54.09,27.25,3.35,12.45,1.88,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,no,conservative,26.83,22.82
248,Gosport,southeastengland,conservative,55.67,18.87,5.77,12.63,2.74,0.0,0.0,4.32,0.0,0.0,0.0,0.0,0.0,no,conservative,36.8,30.71
46,Birkenhead,northwestengland,labour,17.0,63.64,3.82,12.18,3.3,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,no,labour,46.64,43.58
451,Poplar and Limehouse,london,labour,26.54,45.99,1.62,5.38,7.68,0.0,0.0,12.8,0.0,0.0,0.0,0.0,0.0,no,labour,19.45,12.91
117,Carmarthen East and Dinefwr,wales,plaidcymru,20.27,23.42,1.57,19.09,3.51,0.0,32.1,0.03,0.0,0.0,0.0,0.0,0.0,no,plaidcymru,8.67,9.16
365,Mid Ulster,northernireland,sinnfein,0.0,0.0,0.0,4.48,0.0,0.0,0.0,6.13,51.37,11.84,9.82,14.52,1.85,no,sinnfein,36.85,12.58
516,South Norfolk,eastofengland,conservative,51.56,14.39,11.12,16.85,5.8,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,no,conservative,34.71,19.89
176,Dover,southeastengland,conservative,42.54,32.07,2.1,17.89,3.58,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,no,conservative,10.47,10.47
170,Derbyshire Dales,eastmidlands,conservative,56.72,20.48,6.59,11.87,4.26,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,no,conservative,36.24,29.64
483,Saffron Walden,eastofengland,conservative,62.64,11.82,10.94,11.46,2.85,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,no,conservative,50.82,28.03
613,West Bromwich East,westmidlands,labour,29.51,47.23,1.88,15.93,2.21,0.0,0.0,3.24,0.0,0.0,0.0,0.0,0.0,no,labour,17.71,17.64
425,Norwich North,eastofengland,conservative,47.51,36.08,4.94,7.76,3.33,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,no,conservative,11.44,9.16
180,Dumfries and Galloway,scotland,labour,30.25,28.58,1.37,1.71,0.65,37.41,0.0,0.03,0.0,0.0,0.0,0.0,0.0,yes,snp,7.16,14.28
146,"Coatbridge, Chryston and Bellshill",scotland,labour,6.89,44.39,1.27,1.71,0.76,44.95,0.0,0.04,0.0,0.0,0.0,0.0,0.0,yes,snp,0.55,49.75
203,Eastleigh,southeastengland,libdems,38.25,10.6,26.74,19.85,4.25,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,yes,conservative,11.52,4.26
15,Ashfield,eastmidlands,labour,24.69,36.64,14.05,19.06,2.15,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,no,labour,11.95,0.4
296,Ilford South,london,labour,27.09,56.36,4.25,8.22,3.88,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,no,labour,29.27,22.05
561,Sutton and Cheam,london,libdems,46.12,10.86,32.14,8.03,2.44,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,yes,conservative,13.97,3.31
140,City of Chester,northwestengland,conservative,41.92,39.13,4.7,11.53,2.49,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,no,conservative,2.79,5.52
213,Eltham,london,labour,35.82,46.4,1.79,9.25,5.09,0.0,0.0,1.65,0.0,0.0,0.0,0.0,0.0,no,labour,10.58,3.96
